PRODUCTO,CANTIDAD_PRODUCTO, PRECIO_TOTAL,FECHA,AÑO,MES,NomMes,DIA,REFERENCIA,GENERO,TALLA,CANTIDAD_DEVOLUCION, PRECIO_TOTAL_DEVOL
[701266XL] PLAYERA BAUSI 701266 (XL),12, $  50.600 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,XL,,
[701266XXL] PLAYERA BAUSI 701266 (XXL),8, $  32.000 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,XXL,,
"[702001L] PLAYERA BAUSI UNICOLOR TURQUI 702001 (Azul turqui, L)",7, $  31.000 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,L,,
"[702001M] PLAYERA BAUSI UNICOLOR TURQUI 702001 (Azul turqui, M)",5, $  24.000 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,M,,
"[702001S] PLAYERA BAUSI UNICOLOR TURQUI 702001 (Azul turqui, S)",2, $  10.000 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,S,,
"[702001XL] PLAYERA BAUSI UNICOLOR TURQUI 702001 (Azul turqui, XL)",2, $  8.500 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,XL,,
"[702001XXL] PLAYERA BAUSI UNICOLOR TURQUI 702001 (Azul turqui, XXL)",1, $  4.000 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,XXL,,
"[702002L] PLAYERA BAUSI UNICOLOR AZUL REY 702002 (Azul Rey, L)",1, $  4.000 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,L,,
"[702002M] PLAYERA BAUSI UNICOLOR AZUL REY 702002 (Azul Rey, M)",2, $  8.000 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,M,,
"[702003L] PLAYERA BAUSI UNICOLOR ROJO 702003 (Rojo, L)",8, $  36.000 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,L,,
"[702003M] PLAYERA BAUSI UNICOLOR ROJO 702003 (Rojo, M)",10, $  43.000 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,M,,
"[702003S] PLAYERA BAUSI UNICOLOR ROJO 702003 (Rojo, S)",5, $  20.000 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,S,,
"[702003XL] PLAYERA BAUSI UNICOLOR ROJO 702003 (Rojo, XL)",4, $  18.500 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,XL,,
"[702003XXL] PLAYERA BAUSI UNICOLOR ROJO 702003 (Rojo, XXL)",3, $  12.000 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,XXL,,
"[702004L] PLAYERA BAUSI UNICOLOR GRIS 702004 (Gris, L)",4, $  16.500 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,L,,
"[702004M] PLAYERA BAUSI UNICOLOR GRIS 702004 (Gris, M)",2, $  10.000 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,M,,
"[702004S] PLAYERA BAUSI UNICOLOR GRIS 702004 (Gris, S)",2, $  9.000 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,S,,
"[702004XL] PLAYERA BAUSI UNICOLOR GRIS 702004 (Gris, XL)",2, $  8.000 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,XL,,
"[702004XXL] PLAYERA BAUSI UNICOLOR GRIS 702004 (Gris, XXL)",0,,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,XXL,,
"[702006L] PLAYERA BAUSI UNICOLOR NEGRA 702006 (Negro, L)",10, $  40.500 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,L,,
"[702006M] PLAYERA BAUSI UNICOLOR NEGRA 702006 (Negro, M)",7, $  30.500 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,M,,
"[702006S] PLAYERA BAUSI UNICOLOR NEGRA 702006 (Negro, S)",2, $  8.000 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,S,,
"[702006XL] PLAYERA BAUSI UNICOLOR NEGRA 702006 (Negro, XL)",5, $  20.500 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,XL,,
"[702006XXL] PLAYERA BAUSI UNICOLOR NEGRA 702006 (Negro, XXL)",1, $  4.500 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,XXL,,
"[702007L] PLAYERA BAUSI UNICOLOR AMARILLA 702007 (Amarillo, L)",5, $  22.000 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,L,,
"[702007M] PLAYERA BAUSI UNICOLOR AMARILLA 702007 (Amarillo, M)",4, $  17.000 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,M,,
"[702007S] PLAYERA BAUSI UNICOLOR AMARILLA 702007 (Amarillo, S)",5, $  21.000 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,S,,
"[702007XL] PLAYERA BAUSI UNICOLOR AMARILLA 702007 (Amarillo, XL)",2, $  8.800 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,XL,,
"[702008L] PLAYERA BAUSI UNICOLOR BLANCO 702008 (Blanco, L)",9, $  40.000 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,L,,
"[702008M] PLAYERA BAUSI UNICOLOR BLANCO 702008 (Blanco, M)",5, $  24.000 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,M,,
"[702008S] PLAYERA BAUSI UNICOLOR BLANCO 702008 (Blanco, S)",2, $  8.500 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,S,,
"[702008XL] PLAYERA BAUSI UNICOLOR BLANCO 702008 (Blanco, XL)",3, $  14.000 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,XL,,
"[702008XXL] PLAYERA BAUSI UNICOLOR BLANCO 702008 (Blanco, XXL)",2, $  8.500 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,XXL,,
"[702009L] PLAYERA BAUSI UNICOLOR VERDE MENTA 702009 (Verde Menta, L)",12, $  49.000 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,L,,
"[702009M] PLAYERA BAUSI UNICOLOR VERDE MENTA 702009 (Verde Menta, M)",13, $  56.500 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,M,,
"[702009S] PLAYERA BAUSI UNICOLOR VERDE MENTA 702009 (Verde Menta, S)",1, $  5.000 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,S,,
"[702009XL] PLAYERA BAUSI UNICOLOR VERDE MENTA 702009 (Verde Menta, XL)",4, $  16.500 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,XL,,
"[702009XXL] PLAYERA BAUSI UNICOLOR VERDE MENTA 702009 (Verde Menta, XXL)",3, $  12.000 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,XXL,,
"[702010L] PLAYERA BAUSI UNICOLOR VERDE NEON 702010 (L, VERDE NEON)",1, $  4.000 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,L,,
"[702010M] PLAYERA BAUSI UNICOLOR VERDE NEON 702010 (M, VERDE NEON)",1, $  5.000 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,M,,
"[702010XL] PLAYERA BAUSI UNICOLOR VERDE NEON 702010 (XL, VERDE NEON)",0, $  500 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,XL,,
"[702013L] PLAYERA BAUSI UNICOLOR BABY BLUE 702013 (Baby Blue, L)",1, $  4.000 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,L,,
"[702013XXL] PLAYERA BAUSI UNICOLOR BABY BLUE 702013 (Baby Blue, XXL)",1, $  4.000 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,XXL,,
[702015L] PLAYERA BAUSI UNICOLOR VERDE 702015 (L),2, $  8.000 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,L,,
[702015M] PLAYERA BAUSI UNICOLOR VERDE 702015 (M),2, $  8.000 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,M,,
[702015XL] PLAYERA BAUSI UNICOLOR VERDE 702015 (XL),1, $  4.500 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,XL,,
[702016L] PLAYERA BAUSI UNICOLOR NARANJA 702016 (L),4, $  21.000 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,L,,
[702016M] PLAYERA BAUSI UNICOLOR NARANJA 702016 (M),5, $  25.000 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,M,,
[702016S] PLAYERA BAUSI UNICOLOR NARANJA 702016 (S),4, $  18.000 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,S,,
[702016XL] PLAYERA BAUSI UNICOLOR NARANJA 702016 (XL),2, $  8.000 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,XL,,
[702016XXL] PLAYERA BAUSI UNICOLOR NARANJA 702016 (XXL),4, $  18.500 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,XXL,,
[702032L] PLAYERA BAUSI PARTIDA 702032 (L),3, $  14.000 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,L,,
[702032M] PLAYERA BAUSI PARTIDA 702032 (M),0,,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,M,,
[702032S] PLAYERA BAUSI PARTIDA 702032 (S),1, $  4.000 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,S,,
[702032XL] PLAYERA BAUSI PARTIDA 702032 (XL),1, $  4.000 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,XL,,
[702032XXL] PLAYERA BAUSI PARTIDA 702032 (XXL),3, $  12.000 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,XXL,,
"[702035XL] PLAYERA BAUSI UNICOLOR AQUA 702035 (XL, AQUA)",1, $  4.000 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,XL,,
"[702035XXL] PLAYERA BAUSI UNICOLOR AQUA 702035 (XXL, AQUA)",2, $  8.000 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,XXL,,
"[702036L] PLAYERA BAUSI UNICOLOR TURQUESA 702036 (Turquesa, L)",0,,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,L,,
"[702036S] PLAYERA BAUSI UNICOLOR TURQUESA 702036 (Turquesa, S)",1, $  6.000 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,S,,
"[702036XXL] PLAYERA BAUSI UNICOLOR TURQUESA 702036 (Turquesa, XXL)",1, $  4.000 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,XXL,,
[702037L] PLAYERA BAUSI PARTIDA 702037 (L),1, $  3.600 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,L,,
[702037M] PLAYERA BAUSI PARTIDA 702037 (M),4, $  16.600 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,M,,
[702037S] PLAYERA BAUSI PARTIDA 702037 (S),4, $  16.900 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,S,,
[702037XL] PLAYERA BAUSI PARTIDA 702037 (XL),4, $  15.600 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,XL,,
[702037XXL] PLAYERA BAUSI PARTIDA 702037 (XXL),2, $  8.000 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,XXL,,
[702038L] PLAYERA BAUSI PARTIDA 702038 (L),3, $  11.600 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,L,,
[702038M] PLAYERA BAUSI PARTIDA 702038 (M),4, $  15.400 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,M,,
[702038S] PLAYERA BAUSI PARTIDA 702038 (S),2, $  8.100 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,S,,
[702038XL] PLAYERA BAUSI PARTIDA 702038 (XL),2, $  7.600 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,XL,,
[702038XXL] PLAYERA BAUSI PARTIDA 702038 (XXL),1, $  5.000 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,XXL,,
[702039M] PLAYERA BAUSI PARTIDA 702039 (M),2, $  8.000 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,M,,
[702039S] PLAYERA BAUSI PARTIDA 702039 (S),1, $  4.000 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,S,,
[702039XL] PLAYERA BAUSI PARTIDA 702039 (XL),2, $  8.000 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,XL,,
[702039XXL] PLAYERA BAUSI PARTIDA 702039 (XXL),1, $  4.000 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,XXL,,
[702045L] PLAYERA BAUSI PARTIDA 702045 (L),4, $  15.600 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,L,,
[702045M] PLAYERA BAUSI PARTIDA 702045 (M),3, $  11.600 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,M,,
[702045S] PLAYERA BAUSI PARTIDA 702045 (S),1, $  3.600 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,S,,
[702045XL] PLAYERA BAUSI PARTIDA 702045 (XL),2, $  7.600 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,XL,,
[702045XXL] PLAYERA BAUSI PARTIDA 702045 (XXL),1, $  4.000 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,XXL,,
[702051L] PLAYERA BAUSI UNICOLOR AZUL CLARO 702051 (L),1, $  4.000 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,L,,
[702051M] PLAYERA BAUSI UNICOLOR AZUL CLARO 702051 (M),3, $  13.500 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,M,,
[702051S] PLAYERA BAUSI UNICOLOR AZUL CLARO 702051 (S),1, $  4.000 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,S,,
[702051XL] PLAYERA BAUSI UNICOLOR AZUL CLARO 702051 (XL),1, $  4.000 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,XL,,
[702051XXL] PLAYERA BAUSI UNICOLOR AZUL CLARO 702051 (XXL),1, $  4.500 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,XXL,,
[702052L] PLAYERA BAUSI UNICOLOR VERDE CLARO 702052 (L),1, $  4.000 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,L,,
[702052M] PLAYERA BAUSI UNICOLOR VERDE CLARO 702052 (M),1, $  4.500 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,M,,
[702052S] PLAYERA BAUSI UNICOLOR VERDE CLARO 702052 (S),1, $  6.000 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,S,,
"[702053L] PLAYERA BAUSI UNICOLOR VINOTINTO 702053 (Vinotinto, L)",1, $  4.000 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,L,,
"[702053M] PLAYERA BAUSI UNICOLOR VINOTINTO 702053 (Vinotinto, M)",4, $  18.000 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,M,,
"[702053S] PLAYERA BAUSI UNICOLOR VINOTINTO 702053 (Vinotinto, S)",3, $  15.000 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,S,,
[702054S] PLAYERA BAUSI PARTIDA 702054 (S),3, $  13.500 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,S,,
[702054XL] PLAYERA BAUSI PARTIDA 702054 (XL),1, $  4.000 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,XL,,
[702054XXL] PLAYERA BAUSI PARTIDA 702054 (XXL),1, $  4.000 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,XXL,,
[704009004] PLAYERA BAUSI NIÑO 704009 (4),1, $  4.000 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,4,,
[704009008] PLAYERA BAUSI NIÑO 704009 (8),5, $  20.500 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,8,,
[704009012] PLAYERA BAUSI NIÑO 704009 (12),1, $  5.000 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,12,,
[704009016] PLAYERA BAUSI NIÑO 704009 (16),2, $  11.000 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,16,,
[704011004] PLAYERA BAUSI NIÑO 704011 (4),4, $  16.500 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,4,,
[704011008] PLAYERA BAUSI NIÑO 704011 (8),7, $  31.500 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,8,,
[704011012] PLAYERA BAUSI NIÑO 704011 (12),7, $  30.500 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,12,,
[704011016] PLAYERA BAUSI NIÑO 704011 (16),7, $  29.800 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,16,,
[704016016] PLAYERA BAUSI NIÑO 704016 (16),1, $  4.000 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,16,,
[704017004] PLAYERA BAUSI NIÑO 704017 (4),2, $  9.000 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,4,,
[704017008] PLAYERA BAUSI NIÑO 704017 (8),8, $  33.500 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,8,,
[704017012] PLAYERA BAUSI NIÑO 704017 (12),2, $  8.000 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,12,,
[704017016] PLAYERA BAUSI NIÑO 704017 (16),7, $  28.000 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,16,,
[704019012] PLAYERA BAUSI NIÑO 704019 (12),1, $  5.000 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,12,,
[704021004] PLAYERA BAUSI NIÑO 704021 (4),15, $  64.000 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,4,,
[704021008] PLAYERA BAUSI NIÑO 704021 (8),11, $  45.000 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,8,,
[704021012] PLAYERA BAUSI NIÑO 704021 (12),13, $  54.300 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,12,,
[704021016] PLAYERA BAUSI NIÑO 704021 (16),6, $  24.300 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,16,,
[704022004] PLAYERA BAUSI NIÑO 704022 (4),1, $  6.000 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,4,,
[704022012] PLAYERA BAUSI NIÑO 704022 (12),1, $  4.000 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,12,,
[704022016] PLAYERA BAUSI NIÑO 704022 (16),2, $  8.000 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,16,,
[704023004] PLAYERA BAUSI NIÑO 704023 (4),3, $  12.000 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,4,,
[704023008] PLAYERA BAUSI NIÑO 704023 (8),4, $  16.500 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,8,,
[704023012] PLAYERA BAUSI NIÑO 704023 (12),1, $  4.000 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,12,,
[704023016] PLAYERA BAUSI NIÑO 704023 (16),6, $  24.000 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,16,,
[704024008] PLAYERA BAUSI NIÑO 704024 (8),1, $  4.500 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,8,,
[704024012] PLAYERA BAUSI NIÑO 704024 (12),2, $  9.000 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,12,,
[704025004] PLAYERA BAUSI NIÑO 704025 (4),2, $  9.000 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,4,,
[704025008] PLAYERA BAUSI NIÑO 704025 (8),1, $  4.000 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,8,,
[704025012] PLAYERA BAUSI NIÑO 704025 (12),1, $  4.000 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,12,,
[704025016] PLAYERA BAUSI NIÑO 704025 (16),1, $  4.000 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,16,,
[704027008] PLAYERA BAUSI NIÑO 704027 (8),1, $  4.000 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,8,,
[704027012] PLAYERA BAUSI NIÑO 704027 (12),1, $  4.000 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,12,,
"[705001L] PLAYERA BAUSI DAMA UNICOLOR NEGRA 705001 (Negro, L)",2, $  8.300 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,L,,
"[705001M] PLAYERA BAUSI DAMA UNICOLOR NEGRA 705001 (Negro, M)",3, $  13.000 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,M,,
"[705001S] PLAYERA BAUSI DAMA UNICOLOR NEGRA 705001 (Negro, S)",3, $  13.000 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,S,,
"[705001XL] PLAYERA BAUSI DAMA UNICOLOR NEGRA 705001 (Negro, XL)",1, $  4.000 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,XL,,
"[705002L] PLAYERA BAUSI DAMA UNICOLOR VERDE NEON 705002 (verde neon, L)",3, $  14.000 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,L,,
"[705002M] PLAYERA BAUSI DAMA UNICOLOR VERDE NEON 705002 (verde neon, M)",3, $  13.500 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,M,,
"[705002S] PLAYERA BAUSI DAMA UNICOLOR VERDE NEON 705002 (verde neon, S)",8, $  36.500 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,S,,
"[705003L] PLAYERA BAUSI DAMA UNICOLOR NARANJA NEON 705003 (naranja neon, L)",2, $  8.000 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,L,,
"[705006S] PLAYERA BAUSI DAMA UNICOLOR ROJO 705006 (Rojo, S)",1, $  5.000 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,S,,
"[705006XL] PLAYERA BAUSI DAMA UNICOLOR ROJO 705006 (Rojo, XL)",1, $  4.500 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,XL,,
"[705007L] PLAYERA BAUSI DAMA UNICOLOR VERDE MENTA 70500711 (Verde Menta, L)",4, $  16.000 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,L,,
"[705007M] PLAYERA BAUSI DAMA UNICOLOR VERDE MENTA 70500711 (Verde Menta, M)",2, $  8.500 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,M,,
"[705007S] PLAYERA BAUSI DAMA UNICOLOR VERDE MENTA 70500711 (Verde Menta, S)",7, $  33.500 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,S,,
"[705007XL] PLAYERA BAUSI DAMA UNICOLOR VERDE MENTA 70500711 (Verde Menta, XL)",1, $  4.000 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,XL,,
[705009L] PLAYERA BAUSI DAMA UNICOLOR AZUL TURQUI 70500911 (L),2, $  10.000 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,L,,
[705009M] PLAYERA BAUSI DAMA UNICOLOR AZUL TURQUI 70500911 (M),3, $  14.000 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,M,,
[705009S] PLAYERA BAUSI DAMA UNICOLOR AZUL TURQUI 70500911 (S),1, $  4.000 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,S,,
[705009XL] PLAYERA BAUSI DAMA UNICOLOR AZUL TURQUI 70500911 (XL),2, $  8.300 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,XL,,
[705010L] PLAYERA BAUSI DAMA UNICOLOR GRIS 705010 (L),3, $  13.000 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,L,,
[705010M] PLAYERA BAUSI DAMA UNICOLOR GRIS 705010 (M),3, $  12.500 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,M,,
[705010S] PLAYERA BAUSI DAMA UNICOLOR GRIS 705010 (S),4, $  14.000 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,S,,
[705012L] PLAYERA BAUSI DAMA UNICOLOR AZUL CLARO 705012 (L),2, $  8.500 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,L,,
[705012M] PLAYERA BAUSI DAMA UNICOLOR AZUL CLARO 705012 (M),4, $  19.000 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,M,,
[705012S] PLAYERA BAUSI DAMA UNICOLOR AZUL CLARO 705012 (S),4, $  16.800 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,S,,
[705012XL] PLAYERA BAUSI DAMA UNICOLOR AZUL CLARO 705012 (XL),2, $  8.300 ,2021-04-01,2021,4,ABR,1,PLAYERA,MUJER,XL,,
[706001L] BODY BAUSI NEGRO 706001 (L),20, $  99.200 ,2021-04-01,2021,4,ABR,1,BODY,MUJER,L,,
[706001M] BODY BAUSI NEGRO 706001 (M),19, $  94.100 ,2021-04-01,2021,4,ABR,1,BODY,MUJER,M,,
[706001S] BODY BAUSI NEGRO 706001 (S),12, $  57.600 ,2021-04-01,2021,4,ABR,1,BODY,MUJER,S,,
[706005L] BODY BAUSI NARANJA 706005 (L),7, $  33.600 ,2021-04-01,2021,4,ABR,1,BODY,MUJER,L,,
[706005M] BODY BAUSI NARANJA 706005 (M),7, $  33.600 ,2021-04-01,2021,4,ABR,1,BODY,MUJER,M,,
[706005S] BODY BAUSI NARANJA 706005 (S),9, $  45.600 ,2021-04-01,2021,4,ABR,1,BODY,MUJER,S,,
[706006L] BODY BAUSI CORAL 706006 (L),14, $  64.400 ,2021-04-01,2021,4,ABR,1,BODY,MUJER,L,,
[706006M] BODY BAUSI CORAL 706006 (M),8, $  40.100 ,2021-04-01,2021,4,ABR,1,BODY,MUJER,M,,
[706006S] BODY BAUSI CORAL 706006 (S),12, $  55.200 ,2021-04-01,2021,4,ABR,1,BODY,MUJER,S,,
[706007L] BODY BAUSI ROJO 706007 (L),15, $  69.000 ,2021-04-01,2021,4,ABR,1,BODY,MUJER,L,,
[706007M] BODY BAUSI ROJO 706007 (M),18, $  89.800 ,2021-04-01,2021,4,ABR,1,BODY,MUJER,M,,
[706007S] BODY BAUSI ROJO 706007 (S),12, $  61.400 ,2021-04-01,2021,4,ABR,1,BODY,MUJER,S,,
[706008L] BODY BAUSI LILA 706008 (L),6, $  27.600 ,2021-04-01,2021,4,ABR,1,BODY,MUJER,L,,
[706008M] BODY BAUSI LILA 706008 (M),19, $  93.100 ,2021-04-01,2021,4,ABR,1,BODY,MUJER,M,,
[706008S] BODY BAUSI LILA 706008 (S),9, $  42.800 ,2021-04-01,2021,4,ABR,1,BODY,MUJER,S,,
[706009L] BODY BAUSI TURQUÍ 706009 (L),7, $  34.600 ,2021-04-01,2021,4,ABR,1,BODY,MUJER,L,,
[706009M] BODY BAUSI TURQUÍ 706009 (M),8, $  39.200 ,2021-04-01,2021,4,ABR,1,BODY,MUJER,M,,
[706009S] BODY BAUSI TURQUÍ 706009 (S),5, $  24.400 ,2021-04-01,2021,4,ABR,1,BODY,MUJER,S,,
[706010L] BODY BAUSI AMARILLO NEÓN 706010 (L),6, $  32.400 ,2021-04-01,2021,4,ABR,1,BODY,MUJER,L,,
[706010M] BODY BAUSI AMARILLO NEÓN 706010 (M),12, $  60.800 ,2021-04-01,2021,4,ABR,1,BODY,MUJER,M,,
[706010S] BODY BAUSI AMARILLO NEÓN 706010 (S),6, $  31.400 ,2021-04-01,2021,4,ABR,1,BODY,MUJER,S,,
